transaction_id,sale_date,customer_id,amount,channel
Q2-03762,2023-06-17,4596,442.96,In-Store
Q2-03763,2023-06-15,4245,173.55,In-Store
Q2-03764,2023-06-03,223,92.37,Phone
Q2-03765,2023-05-20,180,493.11,Online
Q2-03766,2023-06-26,3172,94.99,Online
Q2-03767,2023-04-22,1304,384.35,Phone
Q2-03768,2023-06-21,1350,306.06,Phone
Q2-03769,2023-06-29,3030,139.27,Online
Q2-03770,2023-05-29,278,112.46,Phone
Q2-03771,2023-06-18,3154,138.38,Online
Q2-03772,2023-04-21,4338,327.71,In-Store
Q2-03773,2023-04-30,1048,146.42,In-Store
Q2-03774,2023-05-12,3424,302.78,In-Store
Q2-03775,2023-04-30,611,413.69,Phone
Q2-03776,2023-05-04,3400,37.1,Phone
Q2-03777,2023-06-29,1200,218.39,In-Store
Q2-03778,2023-06-20,4976,358.55,Phone
Q2-03779,2023-04-16,3226,313.55,Phone
Q2-03780,2023-05-22,2338,85.28,Phone
Q2-03781,2023-05-11,2485,326.01,Phone
Q2-03782,2023-05-24,1824,18.57,Online
Q2-03783,2023-05-16,3809,218.38,In-Store
Q2-03784,2023-06-26,4362,89.84,Phone
Q2-03785,2023-04-13,3500,160.03,Online
Q2-03786,2023-04-19,731,157.95,Online
Q2-03787,2023-06-11,1305,95.96,In-Store
Q2-03788,2023-04-17,196,298.07,Phone
Q2-03789,2023-04-27,2051,61.66,Online
Q2-03790,2023-05-19,2630,470.35,Online
Q2-03791,2023-06-04,3010,300.6,Phone
Q2-03792,2023-04-04,4774,349.97,Phone
Q2-03793,2023-05-26,2314,380.66,In-Store
Q2-03794,2023-05-04,4450,395.55,Phone
Q2-03795,2023-04-13,924,333.71,Online
Q2-03796,2023-05-03,492,221.27,In-Store
Q2-03797,2023-06-18,3392,333.97,Phone
Q2-03798,2023-06-23,2068,17.68,In-Store
Q2-03799,2023-04-26,391,286.58,In-Store
Q2-03800,2023-06-13,1251,269.84,Phone
Q2-03801,2023-05-09,3744,444.65,In-Store
Q2-03802,2023-05-13,3928,66.91,In-Store
Q2-03803,2023-05-20,1734,478.56,Phone
Q2-03804,2023-05-26,3987,388.54,In-Store
Q2-03805,2023-05-11,2288,392.43,In-Store
Q2-03806,2023-05-19,4145,393.54,In-Store
Q2-03807,2023-06-11,2337,430.02,Online
Q2-03808,2023-06-22,2695,371.38,Phone
Q2-03809,2023-04-18,4013,388.73,Phone
Q2-03810,2023-04-06,2672,87.05,Phone
Q2-03811,2023-05-26,1051,258.16,In-Store
Q2-03812,2023-05-12,755,440.45,Phone
Q2-03813,2023-05-27,4622,316.9,Phone
Q2-03814,2023-06-12,3284,215.69,Online
Q2-03815,2023-04-04,289,150.74,Online
Q2-03816,2023-06-12,4611,188.76,Online
Q2-03817,2023-06-03,3080,122.29,Online
Q2-03818,2023-04-13,3235,307.87,Phone
Q2-03819,2023-05-13,3774,180.21,Online
Q2-03820,2023-06-01,696,454.62,In-Store
Q2-03821,2023-06-30,4174,394.29,In-Store
Q2-03822,2023-05-16,1416,60.79,Online
Q2-03823,2023-04-13,617,37.46,Online
Q2-03824,2023-06-22,3133,303.38,Online
Q2-03825,2023-05-25,622,37.24,Phone
Q2-03826,2023-04-13,487,287.19,In-Store
Q2-03827,2023-04-11,4597,165.67,Online
Q2-03828,2023-04-13,2936,451.94,In-Store
Q2-03829,2023-05-02,2509,56.22,Phone
Q2-03830,2023-06-13,4482,245.55,Online
Q2-03831,2023-04-25,3889,455.8,Phone
Q2-03832,2023-06-08,2155,436.79,Online
Q2-03833,2023-05-18,3396,317.5,Phone
Q2-03834,2023-06-04,3781,82.1,Phone
Q2-03835,2023-05-18,4187,389.91,Online
Q2-03836,2023-05-08,103,248.55,Online
Q2-03837,2023-05-22,1006,95.56,Phone
Q2-03838,2023-06-15,1274,363.55,In-Store
Q2-03839,2023-04-21,3904,119.66,In-Store
Q2-03840,2023-05-18,4739,493.21,In-Store
Q2-03841,2023-06-21,3079,55.9,In-Store
Q2-03842,2023-06-01,3650,452.06,Online
Q2-03843,2023-06-23,4515,70.01,Phone
Q2-03844,2023-06-24,2696,226.62,Online
Q2-03845,2023-06-09,3881,464.41,Online
Q2-03846,2023-04-28,3702,347.8,In-Store
Q2-03847,2023-04-04,3128,21.88,Online
Q2-03848,2023-06-10,7,449.84,Phone
Q2-03849,2023-06-16,461,255.15,Online
Q2-03850,2023-05-31,626,148.56,In-Store
Q2-03851,2023-06-21,655,209.96,In-Store
Q2-03852,2023-06-05,1903,89.01,In-Store
Q2-03853,2023-06-15,4544,223.74,In-Store
Q2-03854,2023-05-04,3289,320.15,In-Store
Q2-03855,2023-04-24,3117,299.12,Phone
Q2-03856,2023-04-04,655,480.68,In-Store
Q2-03857,2023-05-10,3086,279.62,In-Store
Q2-03858,2023-06-21,1972,57.73,In-Store
Q2-03859,2023-04-20,1622,314.35,Phone
Q2-03860,2023-04-23,580,495.0,In-Store
Q2-03861,2023-06-20,756,117.43,Online
Q2-03862,2023-06-12,4112,162.07,In-Store
Q2-03863,2023-05-07,878,283.17,In-Store
Q2-03864,2023-04-20,3189,6.87,Online
Q2-03865,2023-04-06,3526,406.84,In-Store
Q2-03866,2023-05-19,2178,393.7,Online
Q2-03867,2023-05-10,2230,460.37,Online
Q2-03868,2023-04-14,4125,329.57,In-Store
Q2-03869,2023-04-06,3813,315.63,In-Store
Q2-03870,2023-06-16,1547,195.8,Phone
Q2-03871,2023-06-28,2921,342.08,Online
Q2-03872,2023-06-01,3029,266.15,Phone
Q2-03873,2023-04-12,4656,435.49,Online
Q2-03874,2023-05-27,3693,126.85,Online
Q2-03875,2023-06-02,4006,88.78,Phone
Q2-03876,2023-04-14,1722,277.91,Online
Q2-03877,2023-04-03,3055,415.86,Online
Q2-03878,2023-05-18,94,191.58,Online
Q2-03879,2023-04-27,2071,391.17,Online
Q2-03880,2023-04-04,2655,397.95,Online
Q2-03881,2023-04-07,2931,103.17,In-Store
Q2-03882,2023-04-02,1631,26.63,Phone
Q2-03883,2023-06-22,3887,339.93,In-Store
Q2-03884,2023-05-24,3775,57.66,Online
Q2-03885,2023-04-12,1768,50.61,In-Store
Q2-03886,2023-06-01,2123,24.64,Online
Q2-03887,2023-06-27,4266,213.63,In-Store
Q2-03888,2023-04-05,1454,134.35,In-Store
Q2-03889,2023-06-21,2078,463.13,In-Store
Q2-03890,2023-04-17,34,456.49,Online
Q2-03891,2023-06-27,4738,8.75,In-Store
Q2-03892,2023-04-11,2361,359.13,Online
Q2-03893,2023-06-09,1609,200.73,Phone
Q2-03894,2023-06-26,459,284.66,In-Store
Q2-03895,2023-06-08,3067,367.95,In-Store
Q2-03896,2023-06-20,591,245.06,Online
Q2-03897,2023-05-15,2467,310.74,Online
Q2-03898,2023-05-07,2450,305.29,In-Store
Q2-03899,2023-04-28,2382,467.11,Online
Q2-03900,2023-06-08,1670,487.34,In-Store
Q2-03901,2023-04-11,4295,109.87,In-Store
Q2-03902,2023-04-28,985,362.18,Phone
Q2-03903,2023-05-09,652,397.03,Phone
Q2-03904,2023-05-12,3703,57.93,In-Store
Q2-03905,2023-04-29,3136,81.29,Phone
Q2-03906,2023-04-05,2567,474.6,Phone
Q2-03907,2023-05-26,838,187.25,Online
Q2-03908,2023-06-13,1930,481.59,Online
Q2-03909,2023-05-21,4058,385.85,Online
Q2-03910,2023-06-26,4529,313.67,Online
Q2-03911,2023-05-04,3061,496.71,Phone
Q2-03912,2023-06-13,1334,374.96,In-Store
Q2-03913,2023-05-01,2276,275.1,Online
Q2-03914,2023-06-14,2564,495.13,Phone
Q2-03915,2023-05-05,1970,248.24,Online
Q2-03916,2023-04-16,1542,328.24,Online
Q2-03917,2023-04-12,903,140.9,Phone
Q2-03918,2023-05-12,968,39.9,In-Store
Q2-03919,2023-06-22,4177,299.36,Phone
Q2-03920,2023-04-19,1700,276.19,Phone
Q2-03921,2023-05-10,4851,264.91,Phone
Q2-03922,2023-06-10,3309,80.82,In-Store
Q2-03923,2023-05-03,3421,36.44,Phone
Q2-03924,2023-05-17,1275,378.7,In-Store
Q2-03925,2023-05-29,807,330.8,Phone
Q2-03926,2023-05-17,4169,129.89,Phone
Q2-03927,2023-04-18,439,329.17,In-Store
Q2-03928,2023-05-29,3195,483.0,In-Store
Q2-03929,2023-06-26,1122,415.72,In-Store
Q2-03930,2023-04-30,4708,188.08,In-Store
Q2-03931,2023-04-07,1530,112.91,Phone
Q2-03932,2023-05-08,1908,343.95,In-Store
Q2-03933,2023-04-06,2624,366.28,In-Store
Q2-03934,2023-06-14,123,254.9,Online
Q2-03935,2023-06-06,1163,121.23,Phone
Q2-03936,2023-04-18,2485,249.33,In-Store
Q2-03937,2023-05-25,1355,311.7,In-Store
Q2-03938,2023-06-20,336,294.0,In-Store
Q2-03939,2023-05-03,3581,249.89,Online
Q2-03940,2023-04-22,3047,313.91,In-Store
Q2-03941,2023-05-29,2078,393.11,In-Store
Q2-03942,2023-05-22,3736,250.07,In-Store
Q2-03943,2023-04-29,3030,310.07,Phone
Q2-03944,2023-05-17,1324,305.77,Online
Q2-03945,2023-04-23,4337,468.7,In-Store
Q2-03946,2023-05-14,694,84.7,Phone
Q2-03947,2023-04-08,723,264.72,Phone
Q2-03948,2023-06-21,1555,188.14,Online
Q2-03949,2023-06-08,1830,87.2,Online
Q2-03950,2023-06-03,3208,357.15,In-Store
Q2-03951,2023-06-16,2754,484.14,In-Store
Q2-03952,2023-05-28,519,285.09,Online
Q2-03953,2023-05-13,4825,453.04,Online
Q2-03954,2023-05-29,2669,217.04,Online
Q2-03955,2023-04-23,349,408.53,Online
Q2-03956,2023-06-03,3764,486.34,Phone
Q2-03957,2023-04-14,661,265.29,In-Store
Q2-03958,2023-04-03,4136,120.23,In-Store
Q2-03959,2023-06-07,2300,118.72,Online
Q2-03960,2023-06-17,2692,59.48,Online
Q2-03961,2023-05-10,4507,429.07,Online
Q2-03962,2023-04-14,3301,42.19,Phone
Q2-03963,2023-04-13,308,277.96,Phone
Q2-03964,2023-04-07,3362,113.11,In-Store
Q2-03965,2023-05-16,2608,316.7,Online
Q2-03966,2023-04-25,356,109.13,Online
Q2-03967,2023-04-25,2198,211.08,Online
Q2-03968,2023-05-28,186,106.19,Online
Q2-03969,2023-06-20,3388,336.78,In-Store
Q2-03970,2023-04-14,2633,246.9,In-Store
Q2-03971,2023-04-19,4433,334.67,In-Store
Q2-03972,2023-05-02,4855,266.72,Phone
Q2-03973,2023-05-29,2131,306.41,Phone
Q2-03974,2023-05-24,4495,375.13,Online
Q2-03975,2023-04-05,2141,447.33,In-Store
Q2-03976,2023-06-22,558,417.47,In-Store
Q2-03977,2023-05-11,2167,156.83,Online
Q2-03978,2023-06-07,4963,384.59,In-Store
Q2-03979,2023-06-15,281,303.76,Online
Q2-03980,2023-04-18,211,290.28,Online
Q2-03981,2023-06-25,3285,389.1,In-Store
Q2-03982,2023-04-22,386,317.95,Online
Q2-03983,2023-06-25,1992,356.38,Online
Q2-03984,2023-06-28,4709,163.61,In-Store
Q2-03985,2023-04-08,587,396.75,Online
Q2-03986,2023-04-18,4520,499.1,Online
Q2-03987,2023-05-16,3838,157.09,Online
Q2-03988,2023-04-06,20,13.24,In-Store
Q2-03989,2023-05-26,835,150.76,Online
Q2-03990,2023-05-02,3972,286.02,Phone
Q2-03991,2023-04-15,692,249.24,Online
Q2-03992,2023-05-03,1266,163.84,Phone
Q2-03993,2023-06-25,4234,467.53,Phone
Q2-03994,2023-05-17,2923,460.81,In-Store
Q2-03995,2023-04-05,781,12.92,Phone
Q2-03996,2023-05-04,3032,388.08,In-Store
Q2-03997,2023-04-01,12,350.72,Phone
Q2-03998,2023-04-24,183,294.25,Online
Q2-03999,2023-06-19,1142,149.9,Phone
Q2-04000,2023-04-24,2401,448.97,Online
Q2-04001,2023-06-15,2617,449.37,In-Store
Q2-04002,2023-06-29,116,342.98,Phone
Q2-04003,2023-04-03,3799,44.29,In-Store
Q2-04004,2023-04-22,3423,483.89,Phone
Q2-04005,2023-04-20,3701,415.68,In-Store
Q2-04006,2023-05-29,931,496.39,In-Store
Q2-04007,2023-05-25,2008,195.51,Online
Q2-04008,2023-04-05,3539,161.07,Phone
Q2-04009,2023-05-15,4395,139.6,Online
Q2-04010,2023-05-06,42,487.34,Phone
Q2-04011,2023-05-31,4406,338.11,Online
Q2-04012,2023-04-24,2816,318.45,In-Store
Q2-04013,2023-04-14,2057,178.36,Phone
Q2-04014,2023-05-12,3467,145.51,In-Store
Q2-04015,2023-05-10,349,419.77,In-Store
Q2-04016,2023-06-18,2112,49.09,In-Store
Q2-04017,2023-05-10,407,314.25,Phone
Q2-04018,2023-05-15,355,351.13,Online
Q2-04019,2023-04-04,2890,215.95,Phone
Q2-04020,2023-06-16,4082,422.14,In-Store
Q2-04021,2023-06-06,4241,239.01,In-Store
Q2-04022,2023-06-03,1032,24.07,Phone
Q2-04023,2023-06-28,656,324.21,Phone
Q2-04024,2023-04-25,3460,463.17,Phone
Q2-04025,2023-04-25,1821,349.65,Online
Q2-04026,2023-05-13,4138,257.24,In-Store
Q2-04027,2023-05-08,392,407.32,Phone
Q2-04028,2023-06-24,595,29.06,In-Store
Q2-04029,2023-05-21,2330,254.89,Online
Q2-04030,2023-06-22,3476,321.9,Online
Q2-04031,2023-04-05,3976,383.32,In-Store
Q2-04032,2023-06-09,1892,291.08,In-Store
Q2-04033,2023-04-22,2858,406.82,In-Store
Q2-04034,2023-05-09,3464,158.75,Phone
Q2-04035,2023-06-29,2503,263.54,Online
Q2-04036,2023-05-30,3222,280.74,Phone
Q2-04037,2023-05-25,4257,284.45,Online
Q2-04038,2023-04-25,557,143.85,Phone
Q2-04039,2023-06-10,1351,120.28,In-Store
Q2-04040,2023-04-10,2635,431.83,Online
Q2-04041,2023-04-08,4643,102.07,Online
Q2-04042,2023-04-23,4743,145.25,Online
Q2-04043,2023-04-26,3249,31.91,Online
Q2-04044,2023-05-28,2827,73.22,Online
Q2-04045,2023-05-27,1008,329.79,Phone
Q2-04046,2023-05-08,2621,253.44,In-Store
Q2-04047,2023-06-20,1696,250.68,Phone
Q2-04048,2023-05-30,1142,308.74,Phone
Q2-04049,2023-04-07,2208,404.95,Phone
Q2-04050,2023-06-29,1291,46.93,Phone
Q2-04051,2023-05-28,807,342.38,Phone
Q2-04052,2023-04-06,3168,268.65,Online
Q2-04053,2023-05-28,3028,405.48,In-Store
Q2-04054,2023-05-18,2085,358.4,In-Store
Q2-04055,2023-04-10,1746,422.07,In-Store
Q2-04056,2023-06-06,1598,69.86,In-Store
Q2-04057,2023-04-27,2569,281.63,In-Store
Q2-04058,2023-06-21,4486,467.61,Online
Q2-04059,2023-05-04,3524,378.04,In-Store
Q2-04060,2023-04-02,2754,147.82,In-Store
Q2-04061,2023-04-14,1768,497.49,Phone
Q2-04062,2023-05-25,3069,427.45,In-Store
Q2-04063,2023-05-24,2338,196.85,Phone
Q2-04064,2023-06-06,725,128.47,Online
Q2-04065,2023-06-28,4513,191.56,Online
Q2-04066,2023-04-24,2079,274.22,Online
Q2-04067,2023-04-02,3337,112.85,In-Store
Q2-04068,2023-05-15,307,128.88,Online
Q2-04069,2023-04-08,4954,10.43,Online
Q2-04070,2023-05-01,860,317.2,Phone
Q2-04071,2023-04-03,3497,450.95,Online
Q2-04072,2023-05-14,1147,35.53,Phone
Q2-04073,2023-06-04,4075,118.77,Phone
Q2-04074,2023-06-19,4188,205.99,In-Store
Q2-04075,2023-06-14,621,494.44,In-Store
Q2-04076,2023-05-29,2006,272.03,Online
Q2-04077,2023-04-20,3039,310.38,Phone
Q2-04078,2023-04-08,3944,425.05,In-Store
Q2-04079,2023-06-01,3900,75.32,Online
Q2-04080,2023-04-11,98,175.6,In-Store
Q2-04081,2023-05-26,4708,120.25,In-Store
Q2-04082,2023-06-09,940,391.92,In-Store
Q2-04083,2023-05-18,3997,224.18,Phone
Q2-04084,2023-06-29,2104,219.37,Online
Q2-04085,2023-04-02,195,426.06,Online
Q2-04086,2023-06-07,3768,66.97,Phone
Q2-04087,2023-05-12,1507,268.68,In-Store
Q2-04088,2023-04-12,1955,234.64,In-Store
Q2-04089,2023-04-17,3618,410.64,In-Store
Q2-04090,2023-04-29,195,438.01,Phone
Q2-04091,2023-06-08,281,330.97,In-Store
Q2-04092,2023-05-10,1334,418.35,Phone
Q2-04093,2023-06-16,107,342.95,In-Store
Q2-04094,2023-04-23,2036,415.48,Phone
Q2-04095,2023-06-29,3730,481.37,Phone
Q2-04096,2023-05-11,2804,321.88,Phone
Q2-04097,2023-05-17,1119,426.45,Online
Q2-04098,2023-06-28,4190,290.85,Online
Q2-04099,2023-05-19,4848,84.49,Phone
Q2-04100,2023-05-05,1071,408.22,Phone
Q2-04101,2023-05-19,1436,238.56,In-Store
Q2-04102,2023-06-26,111,388.96,Phone
Q2-04103,2023-04-03,1218,233.42,Online
Q2-04104,2023-05-31,4398,97.21,Online
Q2-04105,2023-05-19,4262,91.78,Phone
Q2-04106,2023-04-23,3066,38.7,Online
Q2-04107,2023-04-24,886,208.1,Online
Q2-04108,2023-05-14,849,394.66,Online
Q2-04109,2023-05-09,3470,143.51,Phone
Q2-04110,2023-04-05,1020,349.57,Phone
Q2-04111,2023-06-03,2867,131.84,Online
Q2-04112,2023-06-27,3083,93.42,Online
Q2-04113,2023-04-13,4839,369.06,Online
Q2-04114,2023-06-07,96,303.42,Phone
Q2-04115,2023-04-26,2157,443.47,In-Store
Q2-04116,2023-04-01,1937,464.58,Phone
Q2-04117,2023-04-01,783,383.04,Online
Q2-04118,2023-06-11,2182,168.77,Online
Q2-04119,2023-04-24,765,354.14,Online
Q2-04120,2023-06-19,2537,177.3,In-Store
Q2-04121,2023-05-06,3839,241.19,Online
Q2-04122,2023-06-17,631,348.87,Online
Q2-04123,2023-06-11,4334,173.17,Phone
Q2-04124,2023-06-25,1398,242.8,In-Store
Q2-04125,2023-04-20,4250,324.48,In-Store
Q2-04126,2023-06-13,4127,409.81,In-Store
Q2-04127,2023-05-17,1610,267.26,Phone
Q2-04128,2023-06-15,4896,114.13,Online
Q2-04129,2023-05-09,4459,384.61,In-Store
Q2-04130,2023-04-22,2500,254.68,Online
Q2-04131,2023-06-22,4477,51.93,In-Store
Q2-04132,2023-04-30,4296,466.01,Online
Q2-04133,2023-05-27,2388,304.99,In-Store
Q2-04134,2023-06-03,2652,272.39,In-Store
Q2-04135,2023-06-02,3671,189.54,Phone
Q2-04136,2023-04-15,4209,340.3,Phone
Q2-04137,2023-05-23,1884,355.02,Online
Q2-04138,2023-05-18,3213,377.6,Phone
Q2-04139,2023-05-30,463,218.32,Online
Q2-04140,2023-04-10,2391,169.15,Phone
Q2-04141,2023-05-01,1039,356.32,Phone
Q2-04142,2023-04-10,630,27.0,In-Store
Q2-04143,2023-04-26,4316,110.94,In-Store
Q2-04144,2023-06-13,2110,275.71,In-Store
Q2-04145,2023-05-15,441,141.17,Online
Q2-04146,2023-04-27,3012,366.79,Online
Q2-04147,2023-04-03,163,146.59,In-Store
Q2-04148,2023-05-28,3051,399.88,Online
Q2-04149,2023-04-13,1214,65.1,In-Store
Q2-04150,2023-04-04,1279,365.06,Online
Q2-04151,2023-06-01,4247,55.83,In-Store
Q2-04152,2023-06-02,2268,59.42,Phone
Q2-04153,2023-05-31,2022,382.12,In-Store
Q2-04154,2023-04-03,3285,106.49,Phone
Q2-04155,2023-04-29,2471,89.42,In-Store
Q2-04156,2023-06-15,2688,228.98,Phone
Q2-04157,2023-06-19,4475,461.93,Phone
Q2-04158,2023-04-09,2514,187.82,Online
Q2-04159,2023-06-25,2561,9.71,Phone
Q2-04160,2023-05-31,1483,9.52,Online
Q2-04161,2023-06-24,2475,208.5,In-Store
Q2-04162,2023-05-26,4741,298.78,Phone
Q2-04163,2023-06-13,2236,81.3,Online
Q2-04164,2023-06-18,2342,413.48,Online
Q2-04165,2023-04-28,2213,165.37,In-Store
Q2-04166,2023-04-09,563,345.88,In-Store
Q2-04167,2023-05-28,107,456.95,Phone
Q2-04168,2023-05-08,3008,96.41,Phone
Q2-04169,2023-05-09,4616,316.82,Phone
Q2-04170,2023-04-27,2543,98.95,In-Store
Q2-04171,2023-06-16,4012,163.75,In-Store
Q2-04172,2023-05-13,191,486.48,Online
Q2-04173,2023-06-27,1530,471.62,Online
Q2-04174,2023-06-28,2842,87.66,Online
Q2-04175,2023-06-05,2055,318.96,Phone
Q2-04176,2023-04-19,2526,448.68,Phone
Q2-04177,2023-06-20,3111,30.09,Online
Q2-04178,2023-04-16,2159,488.51,Online
Q2-04179,2023-06-16,806,210.29,In-Store
Q2-04180,2023-04-27,215,199.36,In-Store
Q2-04181,2023-05-31,3545,493.3,In-Store
Q2-04182,2023-05-17,4219,421.21,Online
Q2-04183,2023-05-12,3542,424.22,Phone
Q2-04184,2023-05-14,4001,166.63,In-Store
Q2-04185,2023-06-08,2550,108.78,Online
Q2-04186,2023-04-29,3644,73.14,In-Store
Q2-04187,2023-05-13,1615,491.92,In-Store
Q2-04188,2023-05-16,2187,205.19,In-Store
Q2-04189,2023-05-17,1309,419.81,Online
Q2-04190,2023-06-01,2028,105.54,Phone
Q2-04191,2023-06-03,4099,335.23,Phone
Q2-04192,2023-05-06,4969,26.64,In-Store
Q2-04193,2023-06-25,2276,493.29,In-Store
Q2-04194,2023-06-12,4653,203.22,In-Store
Q2-04195,2023-06-02,4088,62.56,Online
Q2-04196,2023-04-30,853,49.5,In-Store
Q2-04197,2023-06-27,2968,111.5,In-Store
Q2-04198,2023-05-05,2743,334.0,In-Store
Q2-04199,2023-04-07,4628,455.29,Phone
Q2-04200,2023-04-26,1028,405.58,Phone
Q2-04201,2023-05-05,3962,61.65,In-Store
Q2-04202,2023-05-02,4235,411.55,In-Store
Q2-04203,2023-05-05,1335,342.02,Phone
Q2-04204,2023-05-01,4960,357.68,In-Store
Q2-04205,2023-05-01,2592,456.95,In-Store
Q2-04206,2023-05-07,4910,376.84,Online
Q2-04207,2023-06-10,3066,407.72,Online
Q2-04208,2023-05-19,672,314.57,Online
Q2-04209,2023-06-25,1834,421.66,Online
Q2-04210,2023-05-16,4442,459.27,Online
Q2-04211,2023-05-23,1458,129.3,Phone
Q2-04212,2023-05-16,2668,241.26,Online
Q2-04213,2023-06-20,4498,352.64,In-Store
Q2-04214,2023-04-20,3257,375.86,Online
Q2-04215,2023-05-02,3810,56.75,Online
Q2-04216,2023-05-12,4704,58.26,In-Store
Q2-04217,2023-06-17,4540,166.38,Phone
Q2-04218,2023-05-06,2727,445.95,In-Store
Q2-04219,2023-06-19,3559,70.5,Phone
Q2-04220,2023-06-02,68,116.24,In-Store
Q2-04221,2023-06-30,1397,228.48,Phone
Q2-04222,2023-06-16,3505,117.21,In-Store
Q2-04223,2023-06-06,1753,198.47,Phone
Q2-04224,2023-06-11,1003,490.56,In-Store
Q2-04225,2023-05-08,4305,200.62,In-Store
Q2-04226,2023-06-14,4586,384.61,In-Store
Q2-04227,2023-06-14,2348,486.28,In-Store
Q2-04228,2023-04-17,530,19.86,Online
Q2-04229,2023-04-23,871,258.91,In-Store
Q2-04230,2023-04-12,2386,400.73,Phone
Q2-04231,2023-04-21,2683,80.34,Online
Q2-04232,2023-06-08,199,130.63,In-Store
Q2-04233,2023-05-24,643,377.6,Online
Q2-04234,2023-05-19,1116,122.03,Phone
Q2-04235,2023-05-21,256,341.5,In-Store
Q2-04236,2023-04-13,4944,421.43,In-Store
Q2-04237,2023-06-04,2845,495.59,In-Store
Q2-04238,2023-06-27,4622,309.03,Online
Q2-04239,2023-04-08,744,385.26,Phone
Q2-04240,2023-06-30,2932,440.79,Phone
Q2-04241,2023-06-20,627,46.53,Online
Q2-04242,2023-05-21,4087,495.32,Online
Q2-04243,2023-05-16,1831,415.97,Online
Q2-04244,2023-06-10,4409,314.36,In-Store
Q2-04245,2023-06-23,2173,233.37,In-Store
Q2-04246,2023-04-11,3323,338.76,In-Store
Q2-04247,2023-06-22,440,338.07,Online
Q2-04248,2023-06-07,2814,66.19,Online
Q2-04249,2023-05-05,4339,50.57,Online
Q2-04250,2023-06-27,4041,233.26,In-Store
Q2-04251,2023-04-18,4715,158.16,Online
Q2-04252,2023-04-03,2971,495.33,Phone
Q2-04253,2023-06-06,156,174.13,Phone
Q2-04254,2023-05-05,3492,446.57,In-Store
Q2-04255,2023-04-26,1157,406.9,Phone
Q2-04256,2023-05-26,812,340.19,In-Store
Q2-04257,2023-04-16,2713,205.57,Online
Q2-04258,2023-06-16,1568,265.39,In-Store
Q2-04259,2023-06-01,2933,225.65,In-Store
Q2-04260,2023-04-29,549,143.35,In-Store
Q2-04261,2023-04-09,1650,217.44,Online
Q2-04262,2023-05-15,566,237.15,In-Store
Q2-04263,2023-04-13,3835,390.79,In-Store
Q2-04264,2023-04-28,4036,138.23,In-Store
Q2-04265,2023-06-09,2551,467.67,In-Store
Q2-04266,2023-05-01,1815,427.27,In-Store
Q2-04267,2023-06-15,4135,57.23,Phone
Q2-04268,2023-05-12,909,394.64,Phone
Q2-04269,2023-06-15,193,386.81,In-Store
Q2-04270,2023-06-29,3865,148.82,In-Store
Q2-04271,2023-04-26,1933,179.34,Phone
Q2-04272,2023-06-09,2771,9.71,In-Store
Q2-04273,2023-05-20,3857,161.53,Online
Q2-04274,2023-04-28,3100,263.6,Online
Q2-04275,2023-05-03,1,293.34,Online
Q2-04276,2023-06-19,952,365.87,In-Store
Q2-04277,2023-05-28,1154,260.52,In-Store
Q2-04278,2023-04-17,1673,233.44,In-Store
Q2-04279,2023-04-27,1347,68.45,In-Store
Q2-04280,2023-04-13,2833,163.07,Phone
Q2-04281,2023-04-11,905,317.34,Phone
Q2-04282,2023-05-14,290,140.36,Online
Q2-04283,2023-06-24,616,261.51,In-Store
Q2-04284,2023-04-07,683,57.68,In-Store
Q2-04285,2023-04-19,2385,267.17,Online
Q2-04286,2023-04-26,3622,167.29,Phone
Q2-04287,2023-05-25,2465,57.46,Online
Q2-04288,2023-04-21,2224,318.39,Phone
Q2-04289,2023-05-08,1156,442.41,Online
Q2-04290,2023-06-06,1307,68.85,Online
Q2-04291,2023-05-31,1072,448.21,In-Store
Q2-04292,2023-06-24,724,13.33,Phone
Q2-04293,2023-06-05,1452,156.21,Online
Q2-04294,2023-05-11,3380,451.93,In-Store
Q2-04295,2023-04-26,1106,13.79,Phone
Q2-04296,2023-04-30,2592,304.14,In-Store
Q2-04297,2023-06-20,98,253.7,In-Store
Q2-04298,2023-05-13,1495,467.68,Online
Q2-04299,2023-06-24,1492,418.47,Online
Q2-04300,2023-05-06,4552,74.69,In-Store
Q2-04301,2023-06-14,322,351.59,Online
Q2-04302,2023-05-23,3927,152.84,Online
Q2-04303,2023-04-13,4252,412.04,Phone
Q2-04304,2023-06-22,207,22.03,Phone
Q2-04305,2023-06-04,2666,66.81,In-Store
Q2-04306,2023-06-07,324,425.51,Online
Q2-04307,2023-06-16,2447,149.36,In-Store
Q2-04308,2023-04-29,907,324.52,Phone
Q2-04309,2023-06-28,2694,68.58,Online
Q2-04310,2023-04-07,4606,476.66,Phone
Q2-04311,2023-04-08,4196,197.94,Online
Q2-04312,2023-06-22,3179,24.32,Online
Q2-04313,2023-05-12,1433,259.72,Phone
Q2-04314,2023-06-23,2042,471.81,In-Store
Q2-04315,2023-05-05,3602,327.71,Online
Q2-04316,2023-04-18,784,286.36,Online
Q2-04317,2023-04-05,1088,333.9,Phone
Q2-04318,2023-05-14,2729,394.43,Phone
Q2-04319,2023-06-28,4942,431.68,In-Store
Q2-04320,2023-06-10,2757,448.47,Online
Q2-04321,2023-04-22,1199,107.32,Online
Q2-04322,2023-04-25,2371,128.74,Phone
Q2-04323,2023-04-09,3005,56.08,Online
Q2-04324,2023-06-27,1647,293.96,Online
