transaction_id,sale_date,customer_id,amount,channel
Q1-03870,2023-02-21,3743,179.45,Phone
Q1-03871,2023-01-11,3910,469.87,Phone
Q1-03872,2023-01-11,1132,90.99,Online
Q1-03873,2023-01-31,2151,146.43,Phone
Q1-03874,2023-01-07,4903,207.51,Phone
Q1-03875,2023-03-09,1361,337.96,In-Store
Q1-03876,2023-02-24,300,418.19,In-Store
Q1-03877,2023-02-11,4387,263.7,Phone
Q1-03878,2023-02-19,548,127.0,Online
Q1-03879,2023-02-07,50,384.9,In-Store
Q1-03880,2023-03-24,3868,362.92,Phone
Q1-03881,2023-02-04,1743,13.89,In-Store
Q1-03882,2023-03-14,55,457.63,In-Store
Q1-03883,2023-02-28,3611,231.37,In-Store
Q1-03884,2023-02-14,4073,301.17,In-Store
Q1-03885,2023-03-05,2285,61.23,Online
Q1-03886,2023-03-19,1813,93.93,In-Store
Q1-03887,2023-03-16,372,315.24,Online
Q1-03888,2023-01-01,951,252.33,In-Store
Q1-03889,2023-01-07,3041,314.61,In-Store
Q1-03890,2023-01-11,4800,416.51,In-Store
Q1-03891,2023-03-13,4610,157.93,In-Store
Q1-03892,2023-03-31,96,132.11,In-Store
Q1-03893,2023-03-07,2566,111.33,Phone
Q1-03894,2023-01-12,1734,296.46,In-Store
Q1-03895,2023-01-30,1213,328.11,Online
Q1-03896,2023-02-08,1283,378.01,Phone
Q1-03897,2023-01-31,1392,274.43,Online
Q1-03898,2023-03-23,204,106.78,In-Store
Q1-03899,2023-01-14,4288,33.37,In-Store
Q1-03900,2023-03-19,3226,247.53,Phone
Q1-03901,2023-02-10,1338,467.91,Phone
Q1-03902,2023-02-13,3319,6.64,Online
Q1-03903,2023-02-24,1254,157.96,Phone
Q1-03904,2023-03-16,839,412.55,In-Store
Q1-03905,2023-02-11,660,216.31,Phone
Q1-03906,2023-02-19,3222,75.26,In-Store
Q1-03907,2023-02-26,3536,167.68,Online
Q1-03908,2023-01-12,3681,396.08,In-Store
Q1-03909,2023-01-03,3657,359.85,In-Store
Q1-03910,2023-03-11,2671,471.39,Online
Q1-03911,2023-02-05,3858,380.06,Online
Q1-03912,2023-02-22,4473,443.33,Online
Q1-03913,2023-03-22,3249,315.46,In-Store
Q1-03914,2023-01-24,772,292.08,In-Store
Q1-03915,2023-01-14,3880,13.47,In-Store
Q1-03916,2023-01-18,3733,208.18,Online
Q1-03917,2023-03-10,4495,77.34,In-Store
Q1-03918,2023-01-18,3736,181.29,In-Store
Q1-03919,2023-01-25,2923,232.85,Online
Q1-03920,2023-02-01,4439,398.57,In-Store
Q1-03921,2023-01-10,3144,456.37,In-Store
Q1-03922,2023-03-03,3660,461.53,Phone
Q1-03923,2023-03-25,3635,86.09,Phone
Q1-03924,2023-03-31,2721,187.58,In-Store
Q1-03925,2023-01-31,1824,122.81,In-Store
Q1-03926,2023-03-14,2162,215.94,In-Store
Q1-03927,2023-03-31,2253,432.69,Phone
Q1-03928,2023-01-03,1900,213.28,In-Store
Q1-03929,2023-03-21,910,158.29,Phone
Q1-03930,2023-02-05,4458,476.98,In-Store
Q1-03931,2023-01-04,588,275.76,Phone
Q1-03932,2023-01-24,986,392.77,In-Store
Q1-03933,2023-03-29,4258,307.74,In-Store
Q1-03934,2023-03-06,3782,463.58,Phone
Q1-03935,2023-03-20,3335,272.29,Phone
Q1-03936,2023-03-14,1374,477.5,Phone
Q1-03937,2023-03-22,2339,473.6,In-Store
Q1-03938,2023-03-01,3708,345.23,Phone
Q1-03939,2023-03-03,623,35.89,Phone
Q1-03940,2023-01-22,2544,205.2,Phone
Q1-03941,2023-02-22,2594,130.2,In-Store
Q1-03942,2023-03-07,507,487.85,Phone
Q1-03943,2023-03-02,2383,290.26,Online
Q1-03944,2023-03-28,864,322.63,Phone
Q1-03945,2023-03-14,4798,93.71,Online
Q1-03946,2023-01-11,3140,30.19,Online
Q1-03947,2023-03-02,850,154.27,In-Store
Q1-03948,2023-02-15,4235,311.67,In-Store
Q1-03949,2023-03-27,3467,115.08,In-Store
Q1-03950,2023-02-20,1422,348.85,In-Store
Q1-03951,2023-02-18,190,483.91,Phone
Q1-03952,2023-03-23,3745,173.48,In-Store
Q1-03953,2023-03-29,731,400.26,In-Store
Q1-03954,2023-01-28,2602,14.62,Online
Q1-03955,2023-01-08,203,493.19,Phone
Q1-03956,2023-02-13,4362,491.88,In-Store
Q1-03957,2023-02-21,320,53.25,In-Store
Q1-03958,2023-01-10,3924,29.89,Phone
Q1-03959,2023-01-07,32,225.02,In-Store
Q1-03960,2023-03-30,1932,137.15,Online
Q1-03961,2023-02-28,25,174.06,In-Store
Q1-03962,2023-01-17,1393,316.71,In-Store
Q1-03963,2023-03-01,2442,223.15,In-Store
Q1-03964,2023-03-11,2447,108.23,Online
Q1-03965,2023-03-27,3432,355.04,Phone
Q1-03966,2023-02-28,1498,75.79,In-Store
Q1-03967,2023-03-20,66,278.95,Online
Q1-03968,2023-01-30,1891,35.32,Phone
Q1-03969,2023-01-18,2113,438.15,Online
Q1-03970,2023-03-02,3442,465.88,Phone
Q1-03971,2023-01-28,2174,149.87,In-Store
Q1-03972,2023-03-10,4332,80.24,Phone
Q1-03973,2023-01-23,1455,177.01,Online
Q1-03974,2023-03-20,4710,253.76,Online
Q1-03975,2023-02-18,4680,412.98,Online
Q1-03976,2023-03-09,2030,94.54,Phone
Q1-03977,2023-02-15,4706,61.01,Phone
Q1-03978,2023-02-20,149,440.57,Online
Q1-03979,2023-03-28,1188,39.99,In-Store
Q1-03980,2023-01-01,2776,454.69,In-Store
Q1-03981,2023-02-15,244,304.55,Online
Q1-03982,2023-03-16,3893,328.71,Phone
Q1-03983,2023-01-21,3773,39.09,Online
Q1-03984,2023-02-12,3307,479.9,Online
Q1-03985,2023-02-16,216,232.85,Online
Q1-03986,2023-03-12,956,313.43,In-Store
Q1-03987,2023-03-10,2201,121.55,Phone
Q1-03988,2023-03-30,4848,140.65,In-Store
Q1-03989,2023-01-17,1118,163.51,Online
Q1-03990,2023-02-25,1344,138.48,Online
Q1-03991,2023-01-28,3500,314.03,In-Store
Q1-03992,2023-02-09,4508,245.57,In-Store
Q1-03993,2023-03-22,997,412.79,In-Store
Q1-03994,2023-01-20,1262,228.54,In-Store
Q1-03995,2023-03-15,4453,369.64,Online
Q1-03996,2023-03-29,2105,191.68,Online
Q1-03997,2023-01-30,727,226.28,In-Store
Q1-03998,2023-01-31,4521,453.55,Online
Q1-03999,2023-02-05,4241,339.29,Online
Q1-04000,2023-01-06,2955,15.53,Phone
Q1-04001,2023-02-17,183,265.87,Online
Q1-04002,2023-01-19,4173,88.02,Phone
Q1-04003,2023-03-12,3741,393.07,Online
Q1-04004,2023-02-28,4290,125.68,Online
Q1-04005,2023-02-22,1836,392.51,Phone
Q1-04006,2023-02-22,1326,477.84,Online
Q1-04007,2023-03-06,3479,96.38,Phone
Q1-04008,2023-02-21,3625,307.39,In-Store
Q1-04009,2023-03-21,4973,117.73,In-Store
Q1-04010,2023-02-15,2577,69.25,Online
Q1-04011,2023-01-09,2554,220.01,In-Store
Q1-04012,2023-02-10,1772,467.74,In-Store
Q1-04013,2023-03-11,2938,148.94,In-Store
Q1-04014,2023-01-07,1842,210.35,Online
Q1-04015,2023-03-31,4519,166.87,Online
Q1-04016,2023-02-13,3481,277.4,Phone
Q1-04017,2023-03-30,4800,129.84,Online
Q1-04018,2023-02-17,4216,5.34,Phone
Q1-04019,2023-02-06,1319,468.94,In-Store
Q1-04020,2023-01-16,977,132.47,Phone
Q1-04021,2023-01-04,3732,396.96,Online
Q1-04022,2023-02-07,4603,56.61,In-Store
Q1-04023,2023-03-01,1739,262.56,Phone
Q1-04024,2023-03-27,471,291.5,In-Store
Q1-04025,2023-02-19,4846,80.63,In-Store
Q1-04026,2023-01-29,4138,36.47,Online
Q1-04027,2023-01-04,3327,144.62,In-Store
Q1-04028,2023-01-28,3720,399.15,Phone
Q1-04029,2023-02-20,983,493.2,In-Store
Q1-04030,2023-01-23,1074,480.39,Online
Q1-04031,2023-02-05,1984,490.22,Phone
Q1-04032,2023-03-21,584,340.93,In-Store
Q1-04033,2023-03-25,3188,313.72,In-Store
Q1-04034,2023-03-06,496,294.04,In-Store
Q1-04035,2023-03-20,596,391.04,Phone
Q1-04036,2023-03-02,4339,234.25,Online
Q1-04037,2023-03-30,3524,361.58,Phone
Q1-04038,2023-03-02,488,450.0,In-Store
Q1-04039,2023-02-13,4407,168.8,In-Store
Q1-04040,2023-01-08,422,149.71,In-Store
Q1-04041,2023-02-19,4000,244.21,Online
Q1-04042,2023-01-11,1964,132.87,Phone
Q1-04043,2023-03-14,4236,164.08,In-Store
Q1-04044,2023-02-23,3409,154.14,Online
Q1-04045,2023-03-01,582,32.57,Phone
Q1-04046,2023-03-10,2629,391.81,Phone
Q1-04047,2023-02-07,2460,307.78,Online
Q1-04048,2023-02-20,4675,254.72,Phone
Q1-04049,2023-02-27,1327,84.24,In-Store
Q1-04050,2023-03-20,2515,121.92,Online
Q1-04051,2023-01-11,4127,36.8,Phone
Q1-04052,2023-02-09,4514,414.48,Online
Q1-04053,2023-03-08,1767,156.94,In-Store
Q1-04054,2023-02-04,3101,428.18,Phone
Q1-04055,2023-01-15,1052,355.66,Online
Q1-04056,2023-02-01,937,174.73,Online
Q1-04057,2023-02-19,3613,304.62,Online
Q1-04058,2023-02-21,3394,470.3,Online
Q1-04059,2023-02-05,441,298.78,In-Store
Q1-04060,2023-03-06,1240,325.08,Online
Q1-04061,2023-01-29,1215,209.54,Phone
Q1-04062,2023-01-23,2686,372.03,In-Store
Q1-04063,2023-03-20,1887,256.44,Online
Q1-04064,2023-02-23,1558,249.75,Phone
Q1-04065,2023-01-07,116,383.99,In-Store
Q1-04066,2023-03-27,2487,481.72,Phone
Q1-04067,2023-01-17,908,168.29,In-Store
Q1-04068,2023-03-04,4290,396.03,In-Store
Q1-04069,2023-02-25,2817,331.42,Phone
Q1-04070,2023-03-22,1370,170.89,Phone
Q1-04071,2023-02-18,1901,34.7,Online
Q1-04072,2023-02-14,1735,323.04,Phone
Q1-04073,2023-01-14,1028,422.34,Online
Q1-04074,2023-03-20,2306,290.66,Phone
Q1-04075,2023-02-04,4184,295.87,Online
Q1-04076,2023-02-11,3227,298.39,Online
Q1-04077,2023-03-20,2451,118.3,In-Store
Q1-04078,2023-01-03,1789,213.29,In-Store
Q1-04079,2023-01-24,4818,11.69,Online
Q1-04080,2023-03-24,3895,413.75,Online
Q1-04081,2023-03-15,305,112.61,Phone
Q1-04082,2023-02-06,3558,267.83,In-Store
Q1-04083,2023-01-03,3203,350.97,Phone
Q1-04084,2023-03-05,2735,447.8,In-Store
Q1-04085,2023-03-10,1464,49.66,Online
Q1-04086,2023-02-25,2678,356.23,Phone
Q1-04087,2023-03-05,2446,273.88,Online
Q1-04088,2023-01-03,2691,420.69,Phone
Q1-04089,2023-01-10,4465,272.07,In-Store
Q1-04090,2023-02-21,2800,221.56,Phone
Q1-04091,2023-01-22,4693,448.46,Phone
Q1-04092,2023-03-25,446,252.39,Phone
Q1-04093,2023-02-01,3951,467.02,Online
Q1-04094,2023-02-19,2138,308.54,Phone
Q1-04095,2023-03-29,4958,382.21,Online
Q1-04096,2023-02-25,4617,14.36,Online
Q1-04097,2023-01-07,1628,424.71,Online
Q1-04098,2023-01-03,4734,327.77,Phone
Q1-04099,2023-01-13,1567,210.28,Online
Q1-04100,2023-01-28,693,27.8,Online
Q1-04101,2023-02-22,1188,305.49,In-Store
Q1-04102,2023-02-21,704,156.38,In-Store
Q1-04103,2023-02-05,207,190.3,Online
Q1-04104,2023-03-19,4063,351.78,In-Store
Q1-04105,2023-02-10,2651,162.7,In-Store
Q1-04106,2023-01-07,4243,459.55,In-Store
Q1-04107,2023-03-17,3091,469.92,In-Store
Q1-04108,2023-03-25,4828,385.9,Online
Q1-04109,2023-02-05,4032,52.45,Phone
Q1-04110,2023-01-31,3025,265.92,Online
Q1-04111,2023-01-24,2935,77.25,Phone
Q1-04112,2023-03-10,4511,305.83,In-Store
Q1-04113,2023-03-30,2411,428.7,In-Store
Q1-04114,2023-01-22,1821,469.28,Online
Q1-04115,2023-01-08,1151,491.54,Online
Q1-04116,2023-02-06,4285,441.72,Phone
Q1-04117,2023-02-01,2806,384.92,Online
Q1-04118,2023-03-14,3011,314.43,Online
Q1-04119,2023-03-12,1727,368.11,In-Store
Q1-04120,2023-03-16,1179,90.16,Online
Q1-04121,2023-02-11,710,105.86,Phone
Q1-04122,2023-02-17,2569,46.91,Phone
Q1-04123,2023-02-17,643,311.71,Phone
Q1-04124,2023-03-09,4254,401.26,Phone
Q1-04125,2023-01-26,1853,59.24,Phone
Q1-04126,2023-01-13,918,98.22,In-Store
Q1-04127,2023-03-31,4425,66.68,In-Store
Q1-04128,2023-03-04,1426,165.44,Phone
Q1-04129,2023-01-13,3226,79.08,Online
Q1-04130,2023-03-10,4722,134.27,In-Store
Q1-04131,2023-03-07,625,322.44,Phone
Q1-04132,2023-01-31,215,453.19,In-Store
Q1-04133,2023-01-21,4289,348.33,In-Store
Q1-04134,2023-03-13,343,55.68,Phone
Q1-04135,2023-01-21,3539,147.54,Online
Q1-04136,2023-02-14,108,104.64,In-Store
Q1-04137,2023-01-13,1909,357.06,In-Store
Q1-04138,2023-02-26,3254,185.68,In-Store
Q1-04139,2023-01-19,3731,245.26,Online
Q1-04140,2023-02-24,3456,376.13,In-Store
Q1-04141,2023-03-02,2118,337.2,In-Store
Q1-04142,2023-03-28,2975,397.28,Online
Q1-04143,2023-01-17,532,118.83,Phone
Q1-04144,2023-01-21,1065,401.27,Phone
Q1-04145,2023-01-28,2399,179.91,In-Store
Q1-04146,2023-03-16,2518,448.49,In-Store
Q1-04147,2023-01-31,1719,311.43,In-Store
Q1-04148,2023-01-02,3859,114.3,Online
Q1-04149,2023-02-13,3575,99.92,Online
Q1-04150,2023-02-02,2057,445.17,Phone
Q1-04151,2023-03-28,1709,243.72,In-Store
Q1-04152,2023-02-28,1359,171.78,In-Store
Q1-04153,2023-03-02,4097,498.0,In-Store
Q1-04154,2023-01-10,3908,198.64,Phone
Q1-04155,2023-03-28,3837,130.7,Online
Q1-04156,2023-03-05,1110,428.39,Phone
Q1-04157,2023-02-24,76,114.49,Online
Q1-04158,2023-03-29,3092,378.43,Phone
Q1-04159,2023-02-12,670,273.34,Phone
Q1-04160,2023-03-09,4108,415.29,In-Store
Q1-04161,2023-01-24,2286,6.44,Online
Q1-04162,2023-02-25,3705,291.69,Online
Q1-04163,2023-03-09,2284,261.69,In-Store
Q1-04164,2023-01-29,3068,106.66,In-Store
Q1-04165,2023-03-18,1776,26.44,In-Store
Q1-04166,2023-02-06,1483,63.72,Online
Q1-04167,2023-02-26,593,226.38,Online
Q1-04168,2023-03-29,961,262.65,Online
Q1-04169,2023-01-07,3047,388.75,In-Store
Q1-04170,2023-03-27,1970,245.11,In-Store
Q1-04171,2023-03-16,4096,242.93,Online
Q1-04172,2023-01-22,1129,461.6,In-Store
Q1-04173,2023-01-06,4686,173.26,In-Store
Q1-04174,2023-02-04,2812,71.91,In-Store
Q1-04175,2023-03-20,3300,55.69,Online
Q1-04176,2023-01-31,4773,12.32,Phone
Q1-04177,2023-01-22,783,279.73,Phone
Q1-04178,2023-03-31,351,65.79,Phone
Q1-04179,2023-01-11,1245,306.04,Online
Q1-04180,2023-02-03,1239,463.85,Online
Q1-04181,2023-03-10,1310,433.29,Online
Q1-04182,2023-02-24,4993,68.91,Phone
Q1-04183,2023-01-26,152,146.47,Phone
Q1-04184,2023-03-19,52,204.5,Phone
Q1-04185,2023-02-16,4891,454.28,Online
Q1-04186,2023-01-31,3764,460.42,In-Store
Q1-04187,2023-01-13,3143,419.82,In-Store
Q1-04188,2023-01-31,1080,337.83,In-Store
Q1-04189,2023-02-02,1088,98.31,In-Store
Q1-04190,2023-03-20,2017,348.56,Online
Q1-04191,2023-02-05,3381,158.8,In-Store
Q1-04192,2023-01-22,4698,67.3,Phone
Q1-04193,2023-02-28,1270,41.07,In-Store
Q1-04194,2023-02-19,1991,109.23,Online
Q1-04195,2023-01-20,1664,287.82,Phone
Q1-04196,2023-03-10,1229,441.89,In-Store
Q1-04197,2023-01-27,2788,384.63,Online
Q1-04198,2023-01-11,40,461.27,Online
Q1-04199,2023-03-11,4058,255.95,In-Store
Q1-04200,2023-03-09,520,484.96,Phone
Q1-04201,2023-02-05,3866,288.59,Phone
Q1-04202,2023-02-12,4571,441.51,In-Store
Q1-04203,2023-03-03,620,344.36,Phone
Q1-04204,2023-01-01,4138,342.26,Online
Q1-04205,2023-03-30,958,109.62,Online
Q1-04206,2023-03-22,2020,229.7,Online
Q1-04207,2023-03-30,1730,58.59,Phone
Q1-04208,2023-01-13,1228,472.22,Online
Q1-04209,2023-03-14,2540,458.3,In-Store
Q1-04210,2023-03-16,4413,343.0,In-Store
Q1-04211,2023-01-21,4480,263.09,Phone
Q1-04212,2023-03-08,4091,408.44,Online
Q1-04213,2023-01-24,3147,290.7,Phone
Q1-04214,2023-03-18,3337,235.37,Phone
Q1-04215,2023-02-03,3859,354.61,Online
Q1-04216,2023-01-29,2383,105.75,Online
Q1-04217,2023-03-19,1022,9.98,Online
Q1-04218,2023-03-04,595,422.38,In-Store
Q1-04219,2023-02-20,361,190.84,Online
Q1-04220,2023-01-07,2703,276.59,In-Store
Q1-04221,2023-03-31,26,17.02,In-Store
Q1-04222,2023-02-02,2209,163.25,Phone
Q1-04223,2023-01-01,727,138.33,Online
Q1-04224,2023-01-06,3732,125.3,Online
Q1-04225,2023-02-01,4237,172.09,In-Store
Q1-04226,2023-03-17,1360,361.42,In-Store
Q1-04227,2023-03-23,497,432.5,Phone
Q1-04228,2023-03-16,4530,76.6,In-Store
Q1-04229,2023-01-07,37,261.46,In-Store
Q1-04230,2023-01-19,3482,448.23,In-Store
Q1-04231,2023-02-03,1883,259.44,In-Store
Q1-04232,2023-03-15,2683,78.71,In-Store
Q1-04233,2023-02-01,4392,430.05,In-Store
Q1-04234,2023-02-24,1352,396.57,Phone
Q1-04235,2023-01-19,1844,418.39,Phone
Q1-04236,2023-01-14,3888,9.69,Online
Q1-04237,2023-02-09,83,276.33,In-Store
Q1-04238,2023-03-20,326,432.87,Phone
Q1-04239,2023-01-01,549,390.62,Online
Q1-04240,2023-01-08,2791,446.62,In-Store
Q1-04241,2023-03-04,579,449.18,Online
Q1-04242,2023-02-03,2863,362.23,In-Store
Q1-04243,2023-01-14,3319,235.51,In-Store
Q1-04244,2023-02-28,4280,6.41,In-Store
Q1-04245,2023-02-09,794,461.26,Phone
Q1-04246,2023-01-19,2019,327.76,Phone
Q1-04247,2023-02-01,1656,335.42,Phone
Q1-04248,2023-03-30,1795,404.56,Phone
Q1-04249,2023-03-28,4837,300.85,In-Store
Q1-04250,2023-01-05,805,330.3,In-Store
Q1-04251,2023-01-11,449,241.97,Phone
Q1-04252,2023-02-17,1446,320.03,In-Store
Q1-04253,2023-01-03,4920,257.29,Online
Q1-04254,2023-01-10,2065,196.15,In-Store
Q1-04255,2023-01-08,614,51.64,Online
Q1-04256,2023-03-27,731,344.22,In-Store
Q1-04257,2023-01-27,1119,371.25,In-Store
Q1-04258,2023-02-09,809,160.19,Online
Q1-04259,2023-03-11,4449,357.97,Online
Q1-04260,2023-03-18,2433,227.56,In-Store
Q1-04261,2023-03-14,3559,414.95,In-Store
Q1-04262,2023-02-27,4194,348.3,Online
Q1-04263,2023-02-21,4781,65.9,In-Store
Q1-04264,2023-02-12,1901,357.93,Online
Q1-04265,2023-02-19,2008,91.78,Phone
Q1-04266,2023-03-14,3821,496.96,In-Store
Q1-04267,2023-02-28,2296,33.65,Online
Q1-04268,2023-03-07,3718,71.37,Online
Q1-04269,2023-01-11,4372,148.02,In-Store
Q1-04270,2023-03-21,1314,169.21,Phone
Q1-04271,2023-02-25,4584,192.37,Online
Q1-04272,2023-03-22,204,475.26,Phone
Q1-04273,2023-02-07,2863,422.43,Online
Q1-04274,2023-03-02,3324,136.43,Online
Q1-04275,2023-01-21,4617,468.09,Phone
Q1-04276,2023-01-28,3142,353.95,Phone
Q1-04277,2023-03-22,3971,375.91,In-Store
Q1-04278,2023-03-05,4514,189.33,Online
Q1-04279,2023-01-08,3646,472.91,Online
Q1-04280,2023-01-17,370,221.97,Online
Q1-04281,2023-03-24,3293,459.6,In-Store
Q1-04282,2023-03-23,1688,466.9,Phone
Q1-04283,2023-01-20,4465,69.31,Phone
Q1-04284,2023-03-08,785,58.49,In-Store
Q1-04285,2023-02-03,4022,136.35,Phone
Q1-04286,2023-02-01,3137,394.9,Phone
Q1-04287,2023-03-20,82,76.14,Phone
Q1-04288,2023-02-13,1072,300.13,Phone
Q1-04289,2023-02-22,3204,50.19,Online
Q1-04290,2023-03-27,4714,249.7,In-Store
Q1-04291,2023-02-19,2661,67.55,In-Store
Q1-04292,2023-03-30,452,167.46,Phone
Q1-04293,2023-01-27,1283,115.52,Phone
Q1-04294,2023-02-28,3366,461.76,Phone
Q1-04295,2023-02-26,803,214.22,In-Store
Q1-04296,2023-02-23,3663,40.6,In-Store
Q1-04297,2023-01-29,3547,292.75,In-Store
Q1-04298,2023-01-28,2112,8.89,Phone
Q1-04299,2023-01-01,3925,162.46,In-Store
Q1-04300,2023-02-07,514,151.48,Phone
Q1-04301,2023-02-07,867,361.55,In-Store
Q1-04302,2023-03-18,1707,87.65,In-Store
Q1-04303,2023-02-09,3044,442.38,In-Store
Q1-04304,2023-03-07,2411,401.19,Phone
Q1-04305,2023-02-09,963,475.41,In-Store
Q1-04306,2023-01-07,2378,249.8,Online
Q1-04307,2023-03-07,513,249.61,Phone
Q1-04308,2023-01-17,3560,399.95,Online
Q1-04309,2023-03-28,4869,356.79,In-Store
Q1-04310,2023-01-13,2651,215.49,Online
Q1-04311,2023-02-17,4905,473.89,In-Store
Q1-04312,2023-02-18,2731,143.88,In-Store
Q1-04313,2023-02-25,3510,25.87,In-Store
Q1-04314,2023-02-03,1855,194.05,Online
Q1-04315,2023-03-09,3090,493.04,In-Store
Q1-04316,2023-01-26,217,264.57,Phone
Q1-04317,2023-03-19,2593,316.9,In-Store
Q1-04318,2023-01-01,2427,477.18,In-Store
Q1-04319,2023-03-11,3112,195.4,In-Store
Q1-04320,2023-01-12,1599,26.36,In-Store
Q1-04321,2023-03-17,2429,34.02,Phone
Q1-04322,2023-01-07,4296,163.67,Online
Q1-04323,2023-01-25,4850,425.71,Phone
Q1-04324,2023-02-17,4785,475.39,Online
Q1-04325,2023-03-15,1113,316.08,Online
Q1-04326,2023-01-30,390,202.92,Online
Q1-04327,2023-03-26,2827,148.46,In-Store
Q1-04328,2023-03-30,2456,15.34,Online
Q1-04329,2023-01-29,4451,16.88,In-Store
Q1-04330,2023-01-11,2462,345.34,In-Store
Q1-04331,2023-01-23,3809,17.66,Phone
Q1-04332,2023-03-12,4749,368.37,Phone
Q1-04333,2023-03-28,3528,179.96,Phone
Q1-04334,2023-01-19,3815,64.49,In-Store
Q1-04335,2023-03-06,4563,179.16,Phone
Q1-04336,2023-03-08,4163,321.1,Phone
Q1-04337,2023-02-04,546,445.03,In-Store
Q1-04338,2023-03-26,4203,328.62,In-Store
Q1-04339,2023-02-28,2450,258.16,Online
Q1-04340,2023-03-26,4141,51.5,In-Store
Q1-04341,2023-03-02,1964,432.68,In-Store
Q1-04342,2023-02-09,4930,103.17,Phone
Q1-04343,2023-03-26,2348,84.41,In-Store
Q1-04344,2023-01-11,3820,289.87,Phone
Q1-04345,2023-02-09,2797,362.12,In-Store
Q1-04346,2023-01-29,1156,153.33,Online
Q1-04347,2023-01-20,2773,14.04,Phone
Q1-04348,2023-01-20,358,154.29,In-Store
Q1-04349,2023-02-19,2123,23.07,Online
Q1-04350,2023-03-04,3843,141.95,Online
Q1-04351,2023-01-22,751,452.56,Online
Q1-04352,2023-01-04,4897,32.47,Online
Q1-04353,2023-01-18,1819,360.21,Online
Q1-04354,2023-03-06,2250,186.23,Online
Q1-04355,2023-02-14,1990,361.85,Online
Q1-04356,2023-01-19,2105,436.14,Phone
Q1-04357,2023-02-14,3170,67.74,Online
Q1-04358,2023-01-26,4057,59.16,Phone
Q1-04359,2023-02-04,40,104.42,Phone
Q1-04360,2023-02-17,735,85.09,Online
Q1-04361,2023-03-19,2911,207.22,Online
Q1-04362,2023-02-06,3940,305.15,In-Store
Q1-04363,2023-01-07,2684,111.31,In-Store
Q1-04364,2023-01-31,3765,304.49,Phone
Q1-04365,2023-02-17,3514,346.7,Online
Q1-04366,2023-01-15,2353,185.65,Online
Q1-04367,2023-03-19,2944,446.81,Phone
Q1-04368,2023-01-08,4720,382.48,Phone
Q1-04369,2023-01-10,4061,45.71,In-Store
Q1-04370,2023-01-06,2222,108.94,Phone
Q1-04371,2023-02-12,1023,80.17,In-Store
Q1-04372,2023-02-02,2927,307.98,In-Store
Q1-04373,2023-02-26,624,298.66,Online
Q1-04374,2023-01-20,4111,254.12,In-Store
Q1-04375,2023-03-10,4789,455.54,Phone
Q1-04376,2023-02-02,3161,227.12,In-Store
Q1-04377,2023-02-19,4788,470.31,Online
Q1-04378,2023-03-10,3439,448.22,Online
Q1-04379,2023-02-19,2828,112.85,Online
Q1-04380,2023-02-03,3807,479.02,Phone
Q1-04381,2023-01-10,2847,323.66,In-Store
Q1-04382,2023-02-02,3415,65.27,Phone
Q1-04383,2023-03-02,4763,461.64,In-Store
Q1-04384,2023-01-07,4342,471.52,Online
Q1-04385,2023-01-06,338,371.05,Online
Q1-04386,2023-03-22,823,108.67,In-Store
Q1-04387,2023-03-28,203,22.31,In-Store
Q1-04388,2023-02-21,1731,265.89,In-Store
Q1-04389,2023-02-01,3863,304.36,Online
Q1-04390,2023-02-06,4732,144.18,Online
Q1-04391,2023-01-11,1924,297.31,Phone
Q1-04392,2023-02-11,1437,404.94,Phone
Q1-04393,2023-03-07,4897,324.86,Online
Q1-04394,2023-02-22,2525,359.1,Online
Q1-04395,2023-01-12,650,281.86,Phone
Q1-04396,2023-01-02,3460,357.11,In-Store
Q1-04397,2023-01-27,2466,45.25,In-Store
Q1-04398,2023-02-04,920,496.7,In-Store
Q1-04399,2023-02-13,2095,303.07,Online
Q1-04400,2023-02-24,673,231.94,In-Store
Q1-04401,2023-02-04,14,80.62,Phone
Q1-04402,2023-03-26,4157,319.6,In-Store
Q1-04403,2023-03-12,1832,333.84,Phone
Q1-04404,2023-02-15,4573,462.92,Phone
Q1-04405,2023-01-01,318,442.47,Phone
Q1-04406,2023-01-15,644,87.0,In-Store
Q1-04407,2023-03-05,4872,145.96,In-Store
Q1-04408,2023-02-27,4969,452.26,In-Store
Q1-04409,2023-01-12,4225,230.61,In-Store
Q1-04410,2023-01-04,4592,379.17,Online
Q1-04411,2023-03-01,2319,122.53,Phone
Q1-04412,2023-01-31,4537,76.6,Phone
Q1-04413,2023-03-30,222,307.01,In-Store
Q1-04414,2023-01-25,4338,466.74,In-Store
Q1-04415,2023-03-17,4470,215.74,Phone
Q1-04416,2023-02-14,3505,171.67,In-Store
Q1-04417,2023-01-22,4279,420.65,In-Store
Q1-04418,2023-03-04,2694,252.4,Phone
Q1-04419,2023-03-30,2149,125.18,Online
Q1-04420,2023-02-23,4924,257.32,In-Store
Q1-04421,2023-02-11,2634,213.05,Phone
Q1-04422,2023-01-14,3331,150.63,Phone
Q1-04423,2023-03-02,4733,283.03,Phone
Q1-04424,2023-02-19,4462,91.71,In-Store
Q1-04425,2023-01-03,3091,430.1,Online
Q1-04426,2023-03-02,608,61.69,In-Store
Q1-04427,2023-03-10,2759,91.09,Online
Q1-04428,2023-03-24,704,460.81,Online
Q1-04429,2023-02-13,145,371.88,In-Store
Q1-04430,2023-01-09,2595,76.74,Online
