order_id,customer_id,order_date,status
2407,1187,2023-01-15,Cancelled
2408,1297,2023-06-17,Shipped
2409,4781,2023-05-17,Delivered
2410,534,2023-04-19,Delivered
2411,3250,2023-03-04,Cancelled
2412,657,2023-12-19,Cancelled
2413,1440,2023-06-28,Delivered
2414,3480,2023-11-09,Cancelled
2415,4565,2023-06-30,Processing
2416,2154,2023-06-16,Delivered
2417,2903,2023-06-17,Cancelled
2418,3042,2023-04-03,Cancelled
2419,2137,2023-01-19,Shipped
2420,2854,2023-01-21,Processing
2421,3156,2023-10-05,Cancelled
2422,3097,2023-05-26,Shipped
2423,1282,2023-03-04,Shipped
2424,3950,2023-10-06,Processing
2425,804,2023-06-19,Cancelled
2426,4729,2023-08-22,Shipped
2427,1910,2023-01-23,Delivered
2428,2594,2023-07-25,Cancelled
2429,2935,2023-12-05,Shipped
2430,912,2023-08-01,Processing
2431,1984,2023-01-30,Delivered
2432,3605,2023-04-28,Processing
2433,2522,2023-07-13,Processing
2434,508,2023-04-20,Processing
2435,3966,2023-07-19,Shipped
2436,3141,2023-12-20,Cancelled
2437,3639,2023-12-10,Shipped
2438,4156,2023-10-13,Delivered
2439,1331,2023-07-02,Shipped
2440,4312,2023-02-12,Shipped
2441,4602,2023-07-31,Shipped
2442,955,2023-09-11,Shipped
2443,925,2023-01-09,Processing
2444,277,2023-12-27,Shipped
2445,1991,2023-01-14,Delivered
2446,4040,2023-08-30,Delivered
2447,1841,2023-02-04,Processing
2448,1029,2023-02-06,Cancelled
2449,3204,2023-04-29,Shipped
2450,1145,2023-02-03,Shipped
2451,3543,2023-12-11,Cancelled
2452,2616,2023-01-10,Cancelled
2453,3025,2023-04-12,Delivered
2454,1049,2023-12-14,Shipped
2455,1445,2023-04-13,Cancelled
2456,355,2023-06-16,Processing
2457,1173,2023-11-12,Shipped
2458,1544,2023-03-07,Shipped
2459,1142,2023-11-24,Cancelled
2460,4451,2023-10-31,Processing
2461,242,2023-06-14,Processing
2462,3142,2023-02-19,Shipped
2463,2844,2023-03-20,Shipped
2464,2494,2023-02-02,Processing
2465,3475,2023-01-19,Processing
2466,1565,2023-12-11,Processing
2467,2465,2023-04-02,Shipped
2468,3633,2023-01-12,Cancelled
2469,2561,2023-02-16,Shipped
2470,1407,2023-02-01,Delivered
2471,818,2023-12-02,Processing
2472,2722,2023-02-04,Processing
2473,1133,2023-12-15,Processing
2474,1226,2023-11-06,Shipped
2475,3373,2023-05-03,Delivered
2476,2737,2023-01-13,Processing
2477,83,2023-10-02,Shipped
2478,3744,2023-05-15,Cancelled
2479,2235,2023-03-17,Cancelled
2480,3876,2023-02-19,Shipped
2481,615,2023-12-11,Shipped
2482,3752,2023-10-11,Shipped
2483,2675,2023-05-24,Shipped
2484,4363,2023-01-09,Shipped
2485,3422,2023-11-28,Processing
2486,2849,2023-05-30,Delivered
2487,4483,2023-03-16,Delivered
2488,3078,2023-06-03,Processing
2489,1648,2023-03-09,Shipped
2490,4534,2023-12-26,Cancelled
2491,2905,2023-12-10,Delivered
2492,1699,2023-12-21,Processing
2493,1245,2023-08-30,Shipped
2494,858,2023-02-28,Processing
2495,2383,2023-09-22,Delivered
2496,1078,2023-06-17,Cancelled
2497,2805,2023-08-19,Processing
2498,1850,2023-06-24,Processing
2499,3638,2023-06-15,Shipped
2500,452,2023-01-29,Processing
2501,4063,2023-03-31,Cancelled
2502,1209,2023-03-27,Shipped
2503,33,2023-04-27,Processing
2504,3241,2023-12-01,Cancelled
2505,3511,2023-10-18,Processing
2506,786,2023-12-22,Processing
2507,1002,2023-03-03,Processing
2508,3802,2023-07-10,Cancelled
2509,2208,2023-10-19,Cancelled
2510,1699,2023-11-23,Processing
2511,4498,2023-10-05,Shipped
2512,3951,2023-10-18,Shipped
2513,2154,2023-12-15,Shipped
2514,3341,2023-07-14,Processing
2515,2257,2023-06-16,Delivered
2516,1120,2023-07-20,Shipped
2517,3741,2023-10-22,Cancelled
2518,274,2023-07-18,Delivered
2519,2481,2023-03-18,Processing
2520,1461,2023-12-30,Delivered
2521,4228,2023-07-27,Shipped
2522,794,2023-09-06,Shipped
2523,748,2023-08-22,Processing
2524,2175,2023-12-16,Shipped
2525,1714,2023-12-27,Processing
2526,4440,2023-12-27,Delivered
2527,929,2023-12-28,Cancelled
2528,1506,2023-12-30,Delivered
2529,4733,2023-06-18,Cancelled
2530,3031,2023-07-01,Cancelled
2531,3060,2023-08-25,Shipped
2532,820,2023-02-19,Cancelled
2533,2926,2023-12-21,Processing
2534,4214,2023-07-18,Delivered
2535,3221,2023-09-21,Shipped
2536,1190,2023-07-27,Processing
2537,4919,2023-12-03,Shipped
2538,4161,2023-02-16,Delivered
2539,3176,2023-04-19,Shipped
2540,4854,2023-07-20,Delivered
2541,3344,2023-04-16,Delivered
2542,709,2023-09-21,Shipped
2543,4414,2023-10-22,Processing
2544,1511,2023-01-07,Cancelled
2545,257,2023-07-07,Delivered
2546,4724,2023-12-06,Cancelled
2547,2541,2023-09-25,Cancelled
2548,677,2023-03-12,Shipped
2549,3297,2023-03-04,Cancelled
2550,262,2023-03-31,Shipped
2551,3878,2023-11-17,Shipped
2552,1125,2023-03-02,Cancelled
2553,690,2023-10-10,Cancelled
2554,4230,2023-05-04,Delivered
2555,1614,2023-02-08,Processing
2556,100,2023-12-21,Delivered
2557,3883,2023-07-18,Delivered
2558,3242,2023-01-13,Cancelled
2559,4162,2023-03-02,Delivered
2560,3067,2023-10-02,Shipped
2561,2223,2023-09-09,Cancelled
2562,2010,2023-07-22,Processing
2563,435,2023-03-15,Shipped
2564,871,2023-03-17,Processing
2565,515,2023-05-31,Processing
2566,1548,2023-08-05,Processing
2567,2666,2023-03-23,Delivered
2568,1085,2023-07-05,Shipped
2569,1872,2023-05-03,Shipped
2570,3389,2023-06-28,Processing
2571,3336,2023-08-06,Processing
2572,1756,2023-07-30,Processing
2573,248,2023-10-18,Delivered
2574,3881,2023-05-12,Delivered
2575,3578,2023-06-24,Delivered
2576,2035,2023-05-03,Delivered
2577,2497,2023-11-13,Delivered
2578,1460,2023-06-19,Cancelled
2579,1124,2023-11-07,Cancelled
2580,1987,2023-11-05,Delivered
2581,2585,2023-11-28,Shipped
2582,669,2023-11-11,Processing
2583,4835,2023-02-08,Cancelled
2584,552,2023-11-24,Shipped
2585,2356,2023-07-29,Cancelled
2586,1585,2023-10-03,Cancelled
2587,455,2023-11-15,Processing
2588,2103,2023-04-01,Shipped
2589,2189,2023-03-21,Processing
2590,1279,2023-06-11,Processing
2591,4730,2023-04-06,Processing
2592,728,2023-12-05,Shipped
2593,2476,2023-06-15,Cancelled
2594,2604,2023-03-02,Shipped
2595,3475,2023-01-07,Processing
2596,3130,2023-12-25,Cancelled
2597,4145,2023-01-30,Cancelled
2598,3403,2023-07-14,Cancelled
2599,412,2023-08-19,Cancelled
2600,3769,2023-05-02,Shipped
2601,2339,2023-02-20,Delivered
2602,2246,2023-01-26,Delivered
2603,1839,2023-12-22,Shipped
2604,3261,2023-09-10,Shipped
2605,227,2023-01-15,Cancelled
2606,4505,2023-06-11,Delivered
2607,3848,2023-08-15,Delivered
2608,4177,2023-05-02,Shipped
2609,2194,2023-02-07,Shipped
2610,1835,2023-09-18,Shipped
2611,1422,2023-12-17,Cancelled
2612,4784,2023-11-03,Shipped
2613,3283,2023-02-22,Processing
2614,4853,2023-05-07,Cancelled
2615,2681,2023-03-15,Shipped
2616,4965,2023-12-07,Processing
2617,2257,2023-03-26,Processing
2618,3391,2023-01-16,Processing
2619,1006,2023-08-18,Processing
2620,4964,2023-05-29,Cancelled
2621,2579,2023-07-17,Processing
2622,646,2023-01-20,Shipped
2623,3260,2023-08-07,Processing
2624,4661,2023-02-15,Cancelled
2625,2798,2023-06-17,Shipped
2626,3371,2023-06-18,Cancelled
2627,3718,2023-07-21,Cancelled
2628,711,2023-05-02,Cancelled
2629,3456,2023-08-16,Cancelled
2630,2858,2023-02-18,Processing
2631,4460,2023-09-15,Shipped
2632,900,2023-01-21,Processing
2633,4620,2023-05-06,Delivered
2634,1975,2023-10-23,Shipped
2635,4658,2023-04-14,Delivered
2636,4792,2023-08-15,Shipped
2637,248,2023-11-05,Delivered
2638,131,2023-03-01,Cancelled
2639,1406,2023-05-07,Cancelled
2640,611,2023-01-25,Cancelled
2641,2316,2023-06-18,Shipped
2642,3894,2023-02-13,Shipped
2643,3167,2023-09-29,Cancelled
2644,2311,2023-11-23,Shipped
2645,2166,2023-07-16,Cancelled
2646,4649,2023-10-07,Delivered
2647,3995,2023-02-01,Processing
2648,3109,2023-01-03,Delivered
2649,1081,2023-05-24,Shipped
2650,2703,2023-03-24,Cancelled
2651,2578,2023-01-17,Shipped
2652,4202,2023-04-08,Shipped
2653,55,2023-09-23,Processing
2654,4526,2023-04-05,Delivered
2655,919,2023-08-11,Processing
2656,85,2023-03-04,Delivered
2657,2478,2023-04-12,Cancelled
2658,3419,2023-08-04,Processing
2659,1214,2023-01-22,Processing
2660,4303,2023-11-17,Delivered
2661,4315,2023-10-19,Delivered
2662,89,2023-11-27,Shipped
2663,1217,2023-08-21,Processing
2664,1834,2023-08-07,Processing
2665,2589,2023-05-20,Cancelled
2666,3809,2023-07-20,Delivered
2667,1018,2023-03-03,Cancelled
2668,282,2023-05-27,Cancelled
2669,35,2023-01-25,Processing
2670,826,2023-08-09,Shipped
2671,455,2023-02-07,Shipped
2672,1746,2023-05-24,Delivered
2673,333,2023-06-05,Cancelled
2674,4631,2023-08-17,Processing
2675,2056,2023-11-25,Cancelled
2676,2934,2023-12-10,Delivered
2677,4255,2023-06-27,Processing
2678,77,2023-04-05,Processing
2679,1206,2023-12-08,Shipped
2680,2156,2023-07-26,Cancelled
2681,1695,2023-02-03,Delivered
2682,4585,2023-10-05,Cancelled
2683,4752,2023-01-23,Shipped
2684,4462,2023-08-05,Processing
2685,269,2023-05-22,Shipped
2686,4056,2023-12-13,Delivered
2687,2085,2023-07-04,Shipped
2688,214,2023-07-20,Processing
2689,4416,2023-07-09,Delivered
2690,939,2023-08-01,Processing
2691,507,2023-04-04,Cancelled
2692,2375,2023-10-07,Shipped
2693,2717,2023-08-03,Cancelled
2694,1412,2023-12-25,Shipped
2695,1362,2023-01-26,Cancelled
2696,1360,2023-04-05,Cancelled
2697,371,2023-06-21,Delivered
2698,366,2023-12-30,Shipped
2699,988,2023-08-08,Shipped
2700,2095,2023-12-08,Processing
2701,3611,2023-07-24,Delivered
2702,276,2023-09-24,Processing
2703,1500,2023-06-26,Processing
2704,511,2023-12-02,Delivered
2705,1328,2023-05-22,Processing
2706,108,2023-01-13,Delivered
2707,3288,2023-03-18,Processing
2708,2044,2023-10-26,Cancelled
2709,4153,2023-08-17,Processing
2710,1262,2023-01-07,Shipped
2711,4427,2023-05-02,Shipped
2712,1084,2023-04-30,Cancelled
2713,125,2023-08-09,Shipped
2714,820,2023-11-29,Shipped
2715,3103,2023-05-27,Cancelled
2716,1169,2023-05-06,Delivered
2717,4949,2023-03-06,Shipped
2718,2012,2023-02-04,Shipped
2719,4356,2023-07-16,Cancelled
2720,3664,2023-09-12,Shipped
2721,2502,2023-10-20,Processing
2722,1683,2023-12-04,Shipped
2723,2521,2023-10-09,Shipped
2724,1240,2023-12-29,Shipped
2725,2122,2023-11-03,Shipped
2726,1455,2023-08-15,Processing
2727,3389,2023-01-09,Cancelled
2728,3861,2023-05-17,Cancelled
2729,4819,2023-07-20,Shipped
2730,4221,2023-04-26,Processing
2731,3094,2023-07-25,Cancelled
2732,2260,2023-02-01,Cancelled
2733,1676,2023-08-03,Delivered
2734,4929,2023-01-29,Processing
2735,3808,2023-10-09,Shipped
2736,2494,2023-04-11,Shipped
2737,2636,2023-11-19,Cancelled
2738,955,2023-05-31,Shipped
2739,4613,2023-10-01,Shipped
2740,1197,2023-08-19,Cancelled
2741,2474,2023-01-26,Shipped
2742,1577,2023-03-17,Shipped
2743,2475,2023-05-08,Cancelled
2744,2641,2023-11-14,Delivered
2745,957,2023-11-16,Shipped
2746,153,2023-02-08,Cancelled
2747,1183,2023-04-04,Processing
2748,109,2023-07-06,Shipped
2749,2823,2023-01-27,Delivered
2750,3992,2023-02-26,Cancelled
2751,3419,2023-06-09,Delivered
2752,4858,2023-07-02,Cancelled
2753,2054,2023-10-03,Delivered
2754,4438,2023-09-17,Shipped
2755,4877,2023-05-11,Delivered
2756,1411,2023-04-26,Cancelled
2757,1548,2023-08-24,Processing
2758,885,2023-03-23,Cancelled
2759,3361,2023-09-01,Processing
2760,4325,2023-04-08,Cancelled
2761,4950,2023-12-19,Cancelled
2762,3063,2023-09-20,Processing
2763,3886,2023-05-14,Shipped
2764,1889,2023-02-28,Processing
2765,1533,2023-02-27,Delivered
2766,4350,2023-10-21,Processing
2767,2603,2023-11-25,Shipped
2768,4911,2023-11-17,Processing
2769,2309,2023-08-09,Processing
2770,2250,2023-08-20,Cancelled
2771,768,2023-02-06,Shipped
2772,2176,2023-05-29,Delivered
2773,2332,2023-03-17,Cancelled
2774,2494,2023-08-08,Cancelled
2775,3883,2023-12-18,Delivered
2776,2216,2023-12-07,Cancelled
2777,4273,2023-11-15,Cancelled
2778,3781,2023-05-29,Delivered
2779,899,2023-03-04,Shipped
2780,1021,2023-06-07,Processing
2781,1343,2023-04-27,Delivered
2782,1226,2023-04-28,Delivered
2783,3308,2023-03-31,Cancelled
2784,1740,2023-09-10,Processing
2785,359,2023-04-07,Shipped
2786,4875,2023-02-28,Processing
2787,817,2023-07-12,Shipped
2788,2669,2023-03-07,Processing
2789,4077,2023-08-17,Delivered
2790,142,2023-07-20,Delivered
2791,1103,2023-11-26,Shipped
2792,302,2023-04-07,Cancelled
2793,1744,2023-11-13,Shipped
2794,1989,2023-07-20,Processing
2795,358,2023-07-25,Delivered
2796,1928,2023-05-21,Processing
2797,2500,2023-01-09,Delivered
2798,4450,2023-07-29,Shipped
2799,3206,2023-05-07,Processing
2800,4782,2023-11-25,Shipped
2801,2007,2023-05-26,Cancelled
2802,4356,2023-05-27,Cancelled
2803,604,2023-06-04,Cancelled
2804,2036,2023-09-20,Cancelled
2805,2294,2023-05-22,Processing
2806,3324,2023-10-25,Delivered
2807,4634,2023-09-20,Shipped
2808,4779,2023-04-07,Shipped
2809,1617,2023-05-24,Cancelled
2810,4419,2023-03-26,Cancelled
2811,804,2023-02-28,Cancelled
2812,1008,2023-05-27,Shipped
2813,4408,2023-12-01,Cancelled
2814,2528,2023-08-17,Shipped
2815,2529,2023-01-28,Cancelled
2816,3754,2023-08-05,Delivered
2817,4907,2023-05-15,Delivered
2818,1287,2023-06-12,Delivered
2819,1767,2023-09-08,Shipped
2820,2281,2023-11-02,Cancelled
2821,257,2023-01-26,Shipped
2822,2115,2023-02-17,Processing
2823,4564,2023-09-07,Shipped
2824,4618,2023-01-06,Processing
2825,2430,2023-07-21,Delivered
2826,987,2023-06-24,Processing
2827,451,2023-10-25,Cancelled
2828,2670,2023-12-08,Delivered
2829,2047,2023-09-07,Shipped
2830,3823,2023-12-15,Cancelled
2831,2121,2023-08-28,Cancelled
2832,687,2023-03-11,Shipped
2833,4279,2023-02-03,Shipped
2834,321,2023-04-22,Processing
2835,4780,2023-01-31,Shipped
2836,4127,2023-05-26,Shipped
2837,2312,2023-11-11,Shipped
2838,4483,2023-02-14,Delivered
2839,1859,2023-06-29,Processing
2840,3803,2023-07-06,Delivered
2841,4097,2023-10-03,Delivered
2842,2745,2023-08-20,Processing
2843,4267,2023-06-10,Cancelled
2844,3372,2023-11-04,Processing
2845,1333,2023-12-06,Delivered
2846,779,2023-05-17,Cancelled
2847,2399,2023-03-14,Processing
2848,3230,2023-08-09,Delivered
2849,1583,2023-02-14,Processing
2850,845,2023-05-24,Shipped
2851,736,2023-10-18,Delivered
2852,2844,2023-06-06,Delivered
2853,1996,2023-02-24,Delivered
2854,4609,2023-03-12,Shipped
2855,681,2023-08-23,Processing
2856,2127,2023-08-13,Shipped
2857,2404,2023-06-13,Shipped
2858,966,2023-01-15,Delivered
2859,119,2023-08-14,Processing
2860,938,2023-12-02,Delivered
2861,3616,2023-01-22,Shipped
2862,2214,2023-04-01,Delivered
2863,763,2023-07-29,Delivered
2864,705,2023-06-17,Processing
2865,744,2023-02-04,Delivered
2866,2177,2023-08-27,Cancelled
2867,4192,2023-03-02,Delivered
2868,1392,2023-05-09,Processing
2869,3775,2023-05-21,Shipped
2870,1648,2023-10-06,Shipped
2871,1746,2023-01-07,Delivered
2872,2220,2023-07-27,Delivered
2873,4274,2023-12-07,Delivered
2874,2526,2023-09-22,Cancelled
2875,3168,2023-09-29,Shipped
2876,4034,2023-07-12,Processing
2877,686,2023-05-10,Cancelled
2878,4045,2023-06-05,Shipped
2879,3249,2023-01-12,Cancelled
2880,2137,2023-07-10,Cancelled
2881,2788,2023-03-22,Shipped
2882,98,2023-07-23,Shipped
2883,3391,2023-06-28,Cancelled
2884,542,2023-08-07,Cancelled
2885,999,2023-08-31,Cancelled
2886,3270,2023-04-22,Delivered
2887,2888,2023-05-21,Delivered
2888,2648,2023-06-17,Processing
2889,3877,2023-07-28,Delivered
2890,1090,2023-12-03,Processing
2891,1430,2023-05-22,Cancelled
2892,4089,2023-09-09,Shipped
2893,4835,2023-01-28,Delivered
2894,73,2023-12-17,Shipped
2895,2112,2023-04-25,Cancelled
2896,2731,2023-03-09,Shipped
2897,3275,2023-05-09,Delivered
2898,2221,2023-05-23,Shipped
2899,58,2023-01-14,Delivered
2900,1025,2023-04-10,Shipped
2901,4908,2023-03-24,Delivered
2902,3092,2023-08-11,Processing
2903,3809,2023-05-29,Cancelled
2904,3289,2023-02-06,Cancelled
2905,498,2023-06-25,Delivered
2906,720,2023-09-25,Delivered
2907,3779,2023-11-28,Cancelled
2908,4789,2023-03-18,Shipped
2909,2805,2023-05-02,Shipped
2910,1791,2023-07-27,Processing
2911,4579,2023-07-07,Cancelled
2912,4077,2023-10-11,Processing
2913,2976,2023-11-09,Delivered
2914,1766,2023-03-06,Shipped
2915,711,2023-04-02,Delivered
2916,2997,2023-01-20,Delivered
2917,1889,2023-06-28,Shipped
2918,2605,2023-11-17,Shipped
2919,4881,2023-08-14,Processing
2920,1401,2023-06-30,Processing
2921,1285,2023-05-18,Shipped
2922,4862,2023-12-30,Delivered
2923,3987,2023-10-20,Shipped
2924,2443,2023-02-10,Shipped
2925,4425,2023-03-04,Processing
2926,3472,2023-10-23,Delivered
2927,3736,2023-02-04,Cancelled
2928,3720,2023-02-10,Shipped
2929,1071,2023-02-18,Cancelled
2930,201,2023-07-27,Shipped
2931,2443,2023-03-06,Delivered
2932,4303,2023-05-13,Shipped
2933,4140,2023-10-24,Delivered
2934,2297,2023-05-06,Cancelled
2935,116,2023-06-27,Processing
2936,2799,2023-09-18,Shipped
2937,4935,2023-12-25,Cancelled
2938,3209,2023-10-20,Cancelled
2939,3048,2023-02-28,Shipped
2940,1118,2023-05-09,Shipped
2941,1286,2023-05-26,Processing
2942,2547,2023-12-10,Cancelled
2943,2436,2023-12-28,Shipped
2944,1379,2023-11-07,Cancelled
2945,1662,2023-12-20,Processing
2946,3820,2023-04-06,Shipped
2947,1365,2023-09-13,Delivered
2948,2410,2023-03-06,Delivered
2949,2896,2023-11-21,Cancelled
2950,589,2023-05-13,Delivered
2951,4496,2023-10-12,Cancelled
2952,2902,2023-02-18,Shipped
2953,2315,2023-04-29,Delivered
2954,2182,2023-01-26,Cancelled
2955,810,2023-06-28,Delivered
2956,3065,2023-02-22,Processing
2957,1926,2023-03-20,Delivered
2958,930,2023-09-17,Shipped
2959,1264,2023-10-29,Delivered
2960,3722,2023-06-20,Processing
2961,1838,2023-06-10,Processing
2962,3327,2023-06-16,Shipped
2963,3603,2023-10-27,Shipped
2964,86,2023-07-10,Delivered
2965,1622,2023-12-12,Delivered
2966,1224,2023-04-25,Processing
2967,3403,2023-10-09,Delivered
2968,202,2023-08-01,Delivered
2969,4507,2023-05-25,Shipped
2970,1030,2023-05-10,Delivered
2971,4149,2023-02-14,Cancelled
2972,1001,2023-03-25,Delivered
2973,4136,2023-01-15,Delivered
2974,495,2023-04-20,Cancelled
2975,2376,2023-11-10,Shipped
2976,1563,2023-05-28,Shipped
2977,921,2023-08-11,Processing
2978,4447,2023-10-30,Processing
2979,3700,2023-07-10,Cancelled
2980,3314,2023-09-21,Processing
2981,873,2023-12-17,Cancelled
2982,617,2023-03-21,Shipped
2983,2364,2023-11-05,Cancelled
2984,4438,2023-12-11,Cancelled
2985,201,2023-06-08,Shipped
2986,1123,2023-07-29,Shipped
2987,268,2023-10-20,Delivered
2988,1548,2023-02-11,Cancelled
2989,1934,2023-03-07,Cancelled
2990,370,2023-02-08,Cancelled
2991,4719,2023-03-09,Processing
2992,148,2023-12-07,Cancelled
2993,4255,2023-01-15,Cancelled
2994,2065,2023-05-23,Delivered
2995,2507,2023-04-29,Cancelled
2996,3260,2023-06-03,Shipped
2997,2494,2023-07-21,Cancelled
2998,1506,2023-03-21,Delivered
2999,4636,2023-08-11,Cancelled
3000,2260,2023-05-12,Delivered
3001,785,2023-04-11,Cancelled
3002,3678,2023-02-04,Processing
3003,228,2023-10-10,Shipped
3004,3294,2023-08-14,Shipped
3005,4836,2023-03-14,Delivered
3006,1871,2023-09-04,Delivered
3007,4338,2023-04-02,Delivered
3008,2671,2023-01-18,Cancelled
3009,2768,2023-06-05,Delivered
3010,152,2023-10-15,Processing
3011,1715,2023-05-30,Shipped
3012,3904,2023-04-19,Shipped
3013,2701,2023-05-06,Cancelled
3014,4156,2023-02-28,Processing
3015,1770,2023-06-12,Processing
3016,4733,2023-12-04,Shipped
3017,4659,2023-09-26,Processing
3018,3123,2023-03-06,Shipped
3019,2557,2023-02-23,Processing
3020,2472,2023-01-16,Delivered
3021,4692,2023-12-11,Cancelled
3022,2461,2023-03-04,Cancelled
3023,2553,2023-10-13,Delivered
3024,763,2023-07-11,Shipped
3025,4521,2023-10-30,Shipped
3026,52,2023-04-15,Delivered
3027,3639,2023-11-04,Delivered
3028,377,2023-06-27,Cancelled
3029,1913,2023-08-24,Cancelled
3030,1716,2023-12-23,Delivered
3031,3315,2023-06-15,Delivered
3032,3605,2023-04-06,Cancelled
3033,2228,2023-04-18,Delivered
3034,4886,2023-03-04,Processing
3035,145,2023-07-01,Processing
3036,343,2023-06-18,Delivered
3037,1897,2023-07-12,Cancelled
3038,1689,2023-02-18,Cancelled
3039,3993,2023-09-14,Cancelled
3040,2113,2023-06-09,Cancelled
3041,4683,2023-11-30,Processing
3042,1961,2023-09-29,Cancelled
3043,3422,2023-02-01,Shipped
3044,3278,2023-10-15,Delivered
3045,1629,2023-08-26,Cancelled
3046,2859,2023-12-14,Shipped
3047,2211,2023-09-21,Delivered
3048,4130,2023-03-13,Cancelled
3049,3381,2023-04-24,Cancelled
3050,2258,2023-03-31,Delivered
3051,387,2023-01-10,Cancelled
3052,2072,2023-10-25,Shipped
3053,4348,2023-09-21,Delivered
3054,2829,2023-04-03,Shipped
3055,1616,2023-10-08,Processing
3056,3630,2023-04-26,Processing
3057,2526,2023-07-28,Cancelled
3058,2145,2023-07-07,Cancelled
3059,2229,2023-05-01,Processing
3060,4743,2023-08-13,Cancelled
3061,1144,2023-05-18,Cancelled
3062,806,2023-05-28,Delivered
3063,952,2023-12-25,Cancelled
3064,1198,2023-08-23,Processing
3065,4313,2023-05-25,Processing
3066,4799,2023-03-18,Processing
3067,2076,2023-12-09,Shipped
3068,2399,2023-06-06,Delivered
3069,4468,2023-01-02,Shipped
3070,1904,2023-02-01,Shipped
3071,3005,2023-03-22,Cancelled
3072,2289,2023-01-09,Processing
3073,4316,2023-05-08,Processing
3074,2552,2023-02-13,Processing
3075,1318,2023-12-23,Delivered
3076,4375,2023-06-12,Cancelled
3077,300,2023-06-26,Delivered
3078,1779,2023-07-29,Delivered
3079,2631,2023-02-17,Processing
3080,417,2023-11-21,Delivered
3081,1980,2023-10-10,Processing
3082,181,2023-11-02,Delivered
3083,2618,2023-12-30,Cancelled
3084,3544,2023-09-16,Cancelled
3085,1999,2023-03-02,Processing
3086,4688,2023-03-16,Processing
3087,3079,2023-07-04,Cancelled
3088,1753,2023-02-25,Delivered
3089,2143,2023-12-23,Shipped
3090,1033,2023-10-14,Shipped
3091,4291,2023-01-24,Processing
3092,526,2023-04-11,Shipped
3093,1033,2023-09-25,Cancelled
3094,2049,2023-08-22,Processing
3095,4073,2023-05-17,Cancelled
3096,4007,2023-09-19,Processing
3097,3815,2023-02-14,Shipped
3098,847,2023-11-02,Processing
3099,1608,2023-03-09,Delivered
3100,2205,2023-05-17,Processing
3101,212,2023-01-24,Delivered
3102,3755,2023-08-30,Delivered
3103,3831,2023-10-17,Processing
3104,2240,2023-06-05,Shipped
3105,3964,2023-12-20,Delivered
3106,3715,2023-12-18,Processing
3107,3061,2023-03-05,Processing
3108,3909,2023-03-29,Processing
3109,813,2023-10-29,Delivered
3110,3160,2023-08-29,Processing
3111,3989,2023-01-25,Processing
3112,849,2023-06-07,Shipped
3113,2556,2023-07-18,Cancelled
3114,1056,2023-07-27,Cancelled
3115,2791,2023-03-15,Delivered
3116,1400,2023-02-28,Delivered
3117,2939,2023-07-06,Cancelled
3118,3654,2023-09-18,Cancelled
3119,473,2023-09-28,Shipped
3120,450,2023-06-26,Shipped
3121,1263,2023-11-10,Processing
3122,3981,2023-06-05,Cancelled
3123,1611,2023-11-21,Processing
3124,4606,2023-05-04,Shipped
3125,3750,2023-05-04,Shipped
3126,1847,2023-05-24,Delivered
3127,1627,2023-02-07,Delivered
3128,257,2023-01-03,Delivered
3129,4045,2023-06-06,Processing
3130,2441,2023-11-01,Cancelled
3131,329,2023-06-06,Cancelled
3132,3631,2023-10-09,Cancelled
3133,3341,2023-04-05,Delivered
3134,1387,2023-08-30,Processing
3135,3977,2023-11-20,Processing
3136,4241,2023-05-09,Processing
3137,3831,2023-01-13,Cancelled
3138,739,2023-10-29,Processing
3139,2146,2023-04-11,Delivered
3140,1733,2023-12-27,Shipped
3141,4102,2023-02-20,Cancelled
3142,4717,2023-03-25,Cancelled
3143,2712,2023-12-17,Delivered
3144,4867,2023-06-12,Cancelled
3145,4830,2023-01-16,Processing
3146,3639,2023-08-19,Processing
3147,1854,2023-09-25,Delivered
3148,2432,2023-05-12,Cancelled
3149,3938,2023-04-08,Cancelled
3150,4236,2023-11-07,Cancelled
3151,4471,2023-02-28,Shipped
3152,1095,2023-07-25,Shipped
3153,694,2023-01-09,Delivered
3154,1644,2023-04-19,Cancelled
3155,199,2023-12-15,Cancelled
3156,4357,2023-01-10,Shipped
3157,1739,2023-01-20,Cancelled
3158,2665,2023-05-08,Cancelled
3159,1065,2023-02-09,Cancelled
3160,4803,2023-07-14,Shipped
3161,4850,2023-06-22,Delivered
3162,2496,2023-06-04,Cancelled
3163,4420,2023-01-19,Processing
3164,1533,2023-09-19,Shipped
3165,3020,2023-06-27,Cancelled
3166,2120,2023-05-11,Delivered
3167,1027,2023-12-30,Cancelled
3168,1880,2023-09-27,Shipped
3169,4093,2023-09-23,Delivered
3170,3282,2023-03-03,Processing
3171,2068,2023-03-13,Processing
3172,812,2023-03-03,Cancelled
3173,4605,2023-08-07,Cancelled
3174,1094,2023-04-22,Processing
3175,528,2023-06-18,Cancelled
3176,114,2023-04-12,Delivered
3177,4831,2023-01-16,Cancelled
3178,4621,2023-04-26,Delivered
3179,1231,2023-05-22,Delivered
3180,1249,2023-07-11,Delivered
3181,2982,2023-10-02,Processing
3182,2817,2023-03-16,Shipped
3183,4885,2023-08-01,Shipped
3184,495,2023-07-12,Cancelled
3185,3627,2023-05-28,Delivered
3186,2865,2023-11-02,Processing
3187,4845,2023-12-18,Processing
3188,3451,2023-07-13,Cancelled
3189,3488,2023-08-06,Cancelled
